temperature,humidity,smoke,temp_max,temp_min,pressure,clouds_all,wind_speed,wind_deg,wind_gust,temp_local,ForestFire
73.05,21.73,3328.87,74.43,69.45,1018.03,14.71,5.99,293.37,11.42,105.66,1
109.07,3.64,3310.28,111.63,99.44,1014.19,28.12,9.06,292.05,22.31,115.36,1
17.87,59.13,344.2,19.29,14.98,988.86,71.3,28.75,126.66,41.13,20.98,0
43.16,35.51,4218.62,48.38,35.33,961.11,0.8,4.66,16.68,19.31,64.11,1
29.35,66.14,1206.5,35.63,22.27,1000.55,41.35,7.63,62.07,17.25,30.99,0
29.86,51.82,1128.61,31.27,26.13,995.85,72.75,17.41,241.45,27.76,29.6,0
93.97,37.59,2450.33,95.79,88.85,987.11,20.46,29.42,48.18,34.29,111.99,1
80.5,3.99,2988.09,85.87,78.22,995.83,31.92,20.74,45.12,22.24,84.15,1
49.14,38.49,2226.3,57.33,39.85,989.09,16.09,3.43,127.32,5.01,51.37,1
83.29,10.58,3715.53,89.94,73.57,981.55,27.08,22.44,34.03,32.13,109.18,1
123.92,1.35,2989.55,125.87,116.33,973.28,6.76,12.79,118.72,14.49,122.6,1
89.86,17.92,1556.41,98.85,81.21,943.58,29.46,29.77,349.09,43.37,104.65,1
13.24,83.31,646.37,22.5,11.5,1009.26,82.99,18.86,7.18,29.42,9.09,0
101.51,22.02,3148.97,105.43,97.05,1009.24,3.61,15.96,299.0,19.35,107.0,1
46.77,45.86,1156.18,53.32,42.79,987.52,88.75,16.72,357.7,20.91,48.81,0
25.65,84.8,868.02,31.08,19.56,961.43,69.18,19.25,157.11,29.9,30.57,0
16.85,74.3,1401.29,26.33,14.2,942.25,62.09,21.95,339.5,34.32,18.61,0
32.19,50.5,1362.3,37.77,26.12,940.11,85.91,2.35,94.01,14.94,34.28,0
100.71,6.78,4833.38,110.35,93.82,945.83,26.73,3.92,353.63,12.94,105.18,1
63.28,2.85,3350.58,66.07,61.09,968.79,28.58,9.01,310.16,11.34,79.47,1
108.49,26.01,4255.83,112.6,106.3,955.07,20.23,14.34,318.49,26.61,109.48,1
57.68,43.32,493.06,65.72,56.36,961.2,63.83,9.33,46.94,21.21,58.73,0
27.48,72.82,376.32,35.54,19.64,995.97,47.96,6.42,313.22,18.95,24.65,0
10.74,79.44,768.54,18.33,6.77,1016.73,78.79,27.75,339.06,30.12,11.0,0
44.94,93.78,866.67,53.67,41.91,956.54,93.39,0.98,294.86,11.24,42.02,0
95.19,22.04,4669.32,102.51,87.19,977.25,29.82,28.16,32.89,42.56,129.53,1
74.16,8.14,2874.67,80.89,71.88,1019.32,32.36,27.22,30.52,31.06,88.38,1
78.8,18.11,2598.36,83.93,73.96,1014.53,29.16,20.51,128.74,31.26,112.63,1
36.73,81.98,789.76,41.94,29.03,968.19,81.8,0.98,253.77,4.86,31.79,0
85.82,19.01,3696.71,90.47,79.65,965.58,11.25,6.76,4.48,11.37,84.96,1
40.09,6.8,2832.37,46.67,34.1,959.37,17.79,29.37,342.23,36.65,71.7,1
57.58,29.23,4271.4,62.24,55.16,952.43,0.37,27.18,189.16,40.6,76.87,1
98.59,8.28,2565.66,100.92,95.96,976.8,23.92,28.94,129.01,29.52,124.08,1
44.96,45.76,963.69,46.91,38.71,967.29,62.38,29.88,202.04,44.73,43.44,0
42.78,83.8,911.15,52.1,41.57,999.59,45.67,1.92,257.68,13.5,43.07,0
19.99,53.88,876.73,21.21,11.17,958.95,94.72,17.13,98.38,22.52,24.35,0
58.41,34.21,4390.11,60.35,54.25,998.91,0.53,25.02,104.8,30.34,61.98,1
23.49,62.07,272.16,28.49,18.74,963.05,65.55,9.59,168.54,16.84,21.16,0
11.33,85.09,420.91,14.7,8.01,987.42,91.71,13.07,241.18,26.2,7.39,0
25.75,46.96,786.28,30.41,16.86,991.07,55.08,8.51,254.29,8.78,25.71,0
33.98,76.95,1184.01,36.03,27.19,993.74,46.3,1.14,116.66,9.37,36.68,0
78.64,1.71,2229.65,80.82,73.59,954.03,0.12,2.18,116.1,3.02,108.03,1
87.28,22.26,2849.06,95.49,81.01,962.62,30.67,0.64,175.36,2.38,124.55,1
41.44,59.3,131.92,49.27,37.01,959.69,65.71,15.82,195.09,26.18,36.87,0
31.06,44.6,994.52,33.0,25.87,986.09,83.08,18.55,233.79,22.07,27.45,0
21.57,86.52,635.01,28.58,17.35,946.06,54.28,9.23,222.38,9.85,26.25,0
37.02,87.52,188.06,43.5,32.32,981.46,82.11,24.78,134.11,27.25,35.22,0
31.98,81.56,1011.7,39.4,28.14,947.0,99.94,26.64,106.88,29.77,29.65,0
4.78,53.34,311.37,10.05,3.09,966.96,91.86,4.19,110.85,15.74,7.13,0
34.28,68.78,763.52,37.71,32.95,994.94,78.13,1.56,232.34,10.93,30.49,0
83.71,16.69,2417.25,90.69,81.15,973.01,24.33,9.58,155.93,20.61,104.27,1
110.18,19.4,3789.51,114.52,106.92,962.43,27.58,21.39,48.37,26.94,107.66,1
38.92,68.38,342.43,41.89,29.9,989.27,74.22,15.22,2.13,16.92,43.66,0
23.28,80.43,629.88,27.95,16.77,999.22,56.42,14.64,10.68,26.72,21.13,0
71.39,11.62,3162.22,79.26,61.77,960.37,24.94,4.57,312.31,6.68,96.52,1
50.32,14.34,2913.18,55.6,46.26,963.95,4.24,10.54,164.82,16.28,80.51,1
75.83,37.3,4815.72,79.53,71.21,991.22,0.62,28.77,236.67,32.7,106.44,1
104.13,23.56,2619.82,112.62,96.65,1017.22,0.64,10.22,334.45,14.66,100.83,1
20.05,91.64,166.01,28.99,13.85,957.11,61.97,17.74,45.46,26.77,19.59,0
22.4,94.53,941.32,27.3,16.65,992.34,59.33,1.75,161.14,4.22,19.24,0
82.53,39.64,3843.3,86.9,76.35,1012.53,14.34,1.92,194.06,8.6,117.83,1
31.3,55.84,678.85,37.81,25.04,976.96,59.2,12.73,302.95,22.31,36.29,0
64.15,30.08,4734.2,65.67,56.26,965.35,16.66,18.12,357.74,31.16,80.93,1
71.53,9.11,4586.14,78.75,64.52,993.35,16.38,11.17,256.2,16.74,99.37,1
52.69,35.17,2509.12,60.73,43.07,942.51,9.54,5.37,231.06,10.15,57.56,1
35.34,83.17,922.34,39.92,25.81,968.81,64.75,22.08,331.31,27.6,38.55,0
94.07,35.68,4115.44,96.64,89.27,960.64,4.35,4.2,301.46,11.71,93.14,1
39.95,51.08,567.06,41.21,38.63,957.97,40.18,20.04,311.42,24.74,42.25,0
48.04,3.42,2680.08,54.78,46.94,954.38,15.87,28.7,0.97,32.46,84.1,1
67.4,19.56,3055.55,70.82,65.29,998.97,36.1,14.12,185.2,19.75,99.05,1
33.73,46.88,522.5,38.9,32.05,1016.41,82.44,6.01,281.78,17.68,37.46,0
76.06,28.89,2754.69,80.54,71.7,970.78,20.14,25.26,65.32,29.05,115.38,1
70.71,38.33,3181.8,73.28,69.23,943.93,37.13,15.16,270.52,27.83,89.38,1
49.24,60.89,378.85,54.81,42.61,997.51,40.02,27.7,3.3,31.97,53.54,0
20.47,81.99,972.64,25.61,17.76,983.06,44.59,21.62,207.06,30.66,22.47,0
40.78,79.25,1143.46,47.4,35.16,997.89,88.24,12.92,306.48,27.48,36.43,0
29.14,76.44,693.18,32.4,27.21,991.83,84.32,18.52,155.29,32.8,25.35,0
28.7,40.35,502.65,31.64,20.25,1012.43,56.28,5.1,266.2,11.62,29.5,0
100.12,28.72,4694.58,108.45,92.1,951.24,23.53,11.62,190.94,12.63,99.2,1
27.15,52.28,203.71,34.47,22.67,953.53,71.92,17.82,233.02,31.36,30.08,0
20.03,54.96,1081.07,27.98,10.83,967.33,71.63,17.7,186.0,19.6,19.28,0
83.09,28.32,3195.14,85.2,80.42,979.31,33.08,17.62,171.3,31.47,89.82,1
19.02,62.57,1035.37,22.03,10.69,1014.06,99.62,22.31,302.99,33.3,21.9,0
79.6,32.57,3941.21,85.78,73.69,1012.56,9.2,3.17,33.39,17.18,88.45,1
25.94,81.25,1092.29,34.65,21.97,1009.75,98.9,2.21,210.47,12.19,25.38,0
30.97,83.32,452.35,40.0,29.21,957.8,72.92,4.44,41.33,19.37,27.34,0
58.47,28.34,3623.43,66.95,55.92,998.37,27.73,23.77,202.61,30.78,85.89,1
64.75,29.74,3182.91,66.14,55.98,970.68,12.33,1.95,346.89,6.89,101.37,1
100.73,26.83,4805.36,109.11,94.26,1014.49,38.52,6.76,20.56,12.66,133.35,1
68.09,22.34,1581.01,77.18,64.96,957.16,13.71,7.64,151.92,12.9,103.91,1
98.01,35.38,3992.46,99.52,92.55,951.3,39.33,19.42,288.71,25.43,135.18,1
32.25,78.76,1049.69,37.0,30.28,1007.39,77.32,12.05,133.09,25.33,33.51,0
36.07,86.31,1095.24,41.9,34.18,997.35,94.21,5.97,187.31,14.85,35.53,0
93.63,33.94,3863.27,96.72,84.46,1005.71,3.04,13.49,41.29,24.37,110.89,1
56.93,27.29,1535.83,62.58,51.81,952.64,28.53,20.56,80.31,24.88,64.07,1
95.09,34.12,2498.68,104.07,90.84,1010.78,29.62,23.58,247.11,38.43,123.7,1
38.72,68.17,454.08,47.52,29.18,994.21,47.79,3.72,298.29,7.93,38.36,0
35.1,62.04,1118.38,44.55,30.5,992.12,58.97,21.44,232.72,23.83,39.73,0
67.09,37.44,4049.67,72.45,63.06,986.61,18.87,0.14,301.29,11.81,93.8,1
43.91,80.91,1354.26,48.61,40.46,1001.19,59.16,21.73,218.04,34.32,42.03,0
90.07,32.58,3161.58,97.06,83.98,973.25,14.31,19.83,291.67,25.74,98.83,1
38.73,33.11,2364.46,43.48,32.71,950.63,25.69,14.06,353.84,22.18,73.38,1
30.21,77.88,748.15,31.59,29.07,983.14,46.1,4.11,29.82,10.32,31.76,0
98.82,6.12,4022.01,106.3,91.94,999.85,7.81,22.94,172.67,27.35,128.24,1
83.84,27.03,2658.76,87.37,75.74,952.29,10.12,2.15,68.36,14.35,96.22,1
43.97,89.81,316.08,45.41,37.42,957.92,68.06,26.87,167.48,38.22,47.33,0
100.5,17.6,4386.99,101.69,91.67,995.72,29.14,23.2,179.85,30.48,115.32,1
66.92,17.13,1829.78,76.3,63.43,961.57,34.11,22.23,223.89,29.06,80.33,1
80.55,18.27,3987.35,83.81,77.82,953.6,3.46,22.63,158.15,25.33,94.89,1
33.31,68.5,808.51,38.34,26.03,1011.15,50.6,2.03,116.9,11.59,30.3,0
48.36,35.79,1929.27,57.91,45.66,952.87,37.11,29.7,15.54,43.55,43.83,1
36.09,58.39,994.64,41.3,34.27,967.53,61.38,25.76,12.53,36.54,39.5,0
26.68,74.67,641.34,28.39,24.81,974.27,83.82,15.24,63.0,22.83,31.47,0
39.28,23.82,4374.77,45.24,31.36,978.09,23.49,21.58,161.64,22.16,73.97,1
34.8,47.98,391.45,36.59,33.54,968.9,89.76,22.18,150.31,36.13,33.63,0
19.93,70.05,941.06,21.78,16.32,1013.0,43.5,24.89,68.65,29.51,19.78,0
46.54,27.03,3323.49,55.21,44.38,992.69,20.13,7.66,296.04,12.16,73.61,1
88.08,26.34,3561.3,91.69,80.29,968.76,11.75,11.16,246.06,18.21,115.59,1
94.32,36.15,4054.6,101.43,88.79,968.62,3.83,23.99,123.54,30.43,117.83,1
84.54,33.4,2407.41,90.12,81.69,980.24,8.34,23.07,286.91,37.5,94.38,1
37.48,61.52,258.75,40.48,29.72,942.69,80.77,15.68,356.13,18.15,40.52,0
26.05,61.99,715.94,31.71,18.3,1014.13,74.44,11.89,88.22,22.22,24.05,0
33.09,82.07,579.99,34.71,27.38,957.86,77.89,29.05,130.53,30.65,31.67,0
86.15,3.49,4161.86,90.27,82.67,995.81,16.14,12.45,357.44,16.6,101.52,1
63.51,33.99,3336.97,69.21,57.23,1002.22,16.58,22.92,49.64,33.75,72.21,1
85.53,24.69,1743.13,88.59,76.13,1006.19,34.74,12.38,27.79,24.44,119.27,1
103.91,15.84,2641.39,110.85,102.44,953.25,8.57,9.3,187.56,16.33,113.5,1
41.11,81.84,196.78,42.58,37.71,982.94,93.26,19.23,168.63,31.07,38.14,0
14.99,73.4,971.26,20.36,11.43,946.69,89.76,24.23,28.18,38.26,15.07,0
26.77,73.86,1059.87,34.2,20.08,1004.38,44.6,29.44,104.41,43.48,23.46,0
80.65,19.24,3725.65,85.52,73.79,978.92,7.62,4.47,150.82,9.6,82.48,1
39.75,92.2,130.51,48.62,36.9,952.68,53.8,26.28,296.0,30.97,39.42,0
84.47,36.56,3786.36,91.16,81.52,997.49,34.47,15.72,254.82,26.62,86.45,1
14.94,71.74,77.73,24.57,5.59,966.49,96.63,3.23,329.23,13.04,16.43,0
29.5,44.75,798.34,33.06,21.69,949.16,66.69,23.83,119.7,29.72,28.66,0
24.1,59.73,934.12,33.55,14.69,976.89,88.32,9.95,111.38,13.38,23.09,0
82.71,10.35,4633.03,89.17,74.24,958.82,17.76,26.05,166.75,35.32,99.16,1
99.89,15.52,4441.48,107.6,95.27,1016.02,39.57,4.73,2.71,11.19,131.12,1
19.74,68.24,1030.05,28.86,17.65,968.91,89.94,21.33,74.64,23.31,19.07,0
9.35,80.21,1478.76,15.31,2.69,985.8,71.17,9.02,76.13,18.61,6.31,0
120.84,23.38,2229.99,129.6,116.67,1015.87,6.92,7.72,21.99,18.19,126.82,1
26.0,65.55,87.47,31.88,21.17,971.5,97.84,1.51,163.85,6.97,21.35,0
64.47,14.76,1926.91,70.86,59.64,968.65,7.06,14.46,325.99,26.94,76.6,1
83.14,22.33,2045.76,88.15,73.71,952.99,12.29,11.75,1.45,12.85,78.98,1
19.33,41.73,1398.92,21.64,17.71,1015.06,83.37,1.85,226.23,9.29,19.99,0
17.41,63.84,455.93,23.39,14.67,1004.06,63.19,6.8,316.56,21.14,20.37,0
83.96,38.08,2277.26,93.76,77.49,957.68,38.79,14.62,38.71,17.48,82.0,1
22.77,65.0,477.1,30.85,13.81,966.61,42.43,24.25,330.21,26.83,22.97,0
33.67,65.3,368.71,41.39,24.4,1013.19,64.2,27.88,294.67,33.56,29.03,0
66.27,3.98,1991.96,73.06,60.25,982.98,25.17,15.46,77.25,19.48,90.37,1
51.35,23.63,3371.99,55.48,50.04,984.51,26.43,12.1,325.92,15.42,62.39,1
82.92,6.37,2854.54,85.44,78.65,991.85,30.18,28.64,289.45,42.89,96.54,1
91.71,2.63,4070.81,94.73,82.44,1000.97,30.44,28.89,40.1,34.06,98.23,1
28.8,61.77,837.14,29.86,23.3,1015.14,92.89,5.71,299.02,6.61,29.84,0
45.14,76.08,799.06,52.2,37.6,1004.18,72.82,15.94,195.19,29.44,43.19,0
86.49,5.36,3027.73,94.79,83.06,1014.76,32.95,24.63,293.75,31.35,82.95,1
69.35,13.22,2921.22,72.77,68.12,1005.65,21.29,24.67,222.36,35.71,66.42,1
31.7,79.69,67.26,33.53,25.49,943.71,76.71,20.55,141.07,26.06,33.97,0
52.85,7.22,1606.49,56.87,44.33,949.4,19.12,14.14,216.41,28.17,60.92,1
36.37,46.73,808.01,40.0,26.46,1010.79,63.47,12.11,229.03,16.43,31.72,0
25.25,51.93,252.7,30.31,16.63,942.22,44.33,24.19,275.83,34.13,28.95,0
24.67,87.57,677.56,28.05,18.68,1003.53,77.24,6.77,299.05,19.14,25.47,0
36.4,87.15,1492.48,40.46,29.92,1007.99,65.19,12.85,238.76,16.42,33.03,0
37.15,92.34,457.62,46.32,28.73,973.24,65.73,17.01,356.27,29.03,38.17,0
26.07,44.18,404.19,30.08,24.89,968.39,54.04,24.95,280.28,36.84,24.76,0
14.13,69.52,177.01,22.2,4.56,955.55,54.97,11.22,327.88,25.68,11.83,0
86.97,36.69,4769.15,93.6,81.19,943.91,36.65,16.46,115.02,30.3,121.22,1
77.5,29.24,3887.27,81.53,67.93,999.63,16.24,8.37,113.84,14.2,96.56,1
96.94,32.81,3828.48,105.3,89.06,945.9,8.91,25.11,130.44,33.97,134.73,1
77.7,35.0,2991.55,84.05,75.32,1015.57,13.87,23.57,158.3,37.45,79.52,1
25.73,59.77,1397.81,26.81,23.25,963.74,53.48,24.6,346.1,24.67,22.38,0
26.11,49.87,161.87,27.72,21.92,1003.54,69.25,1.72,26.47,11.13,22.53,0
97.52,24.73,2491.14,105.3,94.15,944.77,35.47,14.61,179.44,17.84,94.92,1
29.65,40.66,145.66,34.67,24.7,982.9,48.62,4.08,58.02,15.16,25.89,0
78.78,8.08,3005.68,83.43,72.34,967.93,15.51,20.21,291.92,32.16,116.49,1
35.59,45.05,1222.47,37.9,30.66,942.4,44.35,9.34,11.21,20.04,37.57,0
30.04,39.8,4326.68,32.45,28.53,992.46,12.95,23.24,163.85,38.18,27.5,1
17.76,74.55,1308.08,25.94,7.98,1015.45,91.8,1.96,142.11,9.14,20.39,0
92.18,29.22,3284.84,100.64,87.35,940.86,11.28,15.4,33.19,23.82,116.37,1
85.24,20.31,2676.79,91.28,76.58,961.63,38.56,3.71,135.62,9.84,124.03,1
41.01,17.85,2697.31,44.66,39.34,996.29,16.64,16.74,291.25,31.35,68.25,1
31.08,47.37,11.12,40.47,22.79,1009.7,59.33,18.22,49.49,32.06,34.82,0
35.63,20.68,4989.58,42.25,33.07,955.26,4.16,13.86,354.06,28.66,71.52,1
107.39,15.31,2929.33,115.56,100.28,945.66,30.64,8.39,21.04,23.16,132.14,1
58.28,30.2,2138.15,59.31,51.32,940.69,3.73,0.97,104.08,14.4,95.22,1
105.11,35.1,3647.62,110.16,95.92,957.22,7.9,19.86,278.96,33.83,122.28,1
98.92,35.43,2327.01,107.76,95.03,945.71,24.64,26.11,128.71,27.91,126.25,1
38.69,61.74,1097.97,42.73,36.71,968.75,68.49,22.01,172.93,24.61,38.68,0
57.34,35.94,1675.61,64.88,48.56,975.21,26.67,26.79,67.2,40.07,77.21,1
87.01,14.32,1580.08,93.93,83.02,978.39,38.94,27.89,257.58,38.79,96.59,1
63.11,13.06,3009.08,65.48,60.02,951.39,2.11,13.49,64.63,26.61,98.78,1
10.21,67.77,1029.1,18.18,4.83,977.12,64.8,20.94,305.54,32.49,7.39,0
50.27,89.09,823.51,52.28,47.95,940.72,85.29,11.92,194.22,14.02,52.04,0
44.38,3.07,4244.07,51.93,40.7,959.15,35.86,27.59,197.34,41.33,71.42,1
35.39,15.57,1952.45,45.31,30.92,969.53,31.91,16.89,336.06,28.46,54.99,1
27.18,52.2,387.39,36.8,23.69,949.47,97.92,22.57,278.28,31.14,30.74,0
68.77,13.75,3556.52,76.97,63.72,1005.12,29.82,0.44,267.53,8.42,102.93,1
45.43,93.66,435.11,51.24,40.96,956.1,42.62,17.27,308.89,25.87,49.81,0
15.8,73.43,657.02,22.87,7.83,1000.39,77.99,22.26,33.05,28.12,15.49,0
31.14,82.96,280.01,38.7,21.88,977.91,42.83,7.71,261.38,19.76,35.51,0
28.91,64.74,207.9,29.99,27.01,978.38,51.5,0.43,83.95,14.07,26.22,0
73.19,17.87,2494.94,75.11,64.78,991.62,17.34,22.31,101.14,26.1,86.29,1
28.96,63.59,830.47,35.33,19.57,943.54,50.24,10.14,5.45,10.71,27.3,0
52.86,13.44,3199.88,53.92,45.68,946.3,16.89,12.86,321.74,15.91,73.38,1
84.46,17.85,1963.31,93.64,74.5,966.15,20.56,16.86,266.08,28.22,101.42,1
91.04,28.84,1864.71,96.44,87.02,973.35,35.37,3.31,50.14,16.33,131.03,1
93.6,1.51,4038.81,96.92,85.13,974.4,19.13,3.11,118.05,8.34,128.59,1
44.34,58.72,535.11,48.89,37.28,994.15,79.91,28.83,172.78,31.11,42.79,0
64.77,31.41,1982.28,73.43,60.86,940.06,31.99,10.17,177.81,23.04,91.17,1
62.43,27.16,3248.0,71.78,55.09,1016.73,24.71,7.67,214.44,10.89,74.86,1
24.47,57.38,735.66,26.52,18.89,953.96,83.84,1.43,169.99,5.06,24.88,0
89.61,32.66,2475.74,97.62,86.91,959.89,36.04,5.22,233.51,6.61,101.13,1
109.93,31.55,2467.51,116.14,107.37,1012.45,11.45,12.93,318.19,26.58,133.7,1
70.1,27.61,4418.58,76.37,62.68,940.44,20.12,10.26,143.31,15.16,89.31,1
70.05,18.15,2017.42,78.06,62.64,1019.3,24.1,12.74,315.62,15.32,99.03,1
102.99,39.36,3658.55,106.0,97.22,942.88,13.82,21.12,79.06,35.42,104.88,1
32.3,89.39,1406.66,38.08,26.79,949.64,48.72,19.25,43.7,24.29,27.43,0
105.35,8.91,4444.56,109.23,102.73,959.21,27.9,14.79,86.18,26.01,139.07,1
85.77,12.42,1716.35,87.63,80.91,975.1,29.34,24.44,74.37,27.9,80.92,1
37.81,82.48,1232.29,39.76,28.97,981.48,77.67,25.72,354.63,36.62,40.5,0
30.52,54.94,885.9,32.75,21.83,948.38,62.17,17.72,137.18,21.21,35.02,0
40.45,80.74,778.34,46.99,33.51,945.89,77.84,3.53,234.53,13.09,37.23,0
93.24,4.21,4950.8,95.19,83.26,942.55,30.95,12.19,250.58,18.8,128.0,1
103.77,35.38,2322.48,109.9,94.73,960.54,33.7,19.03,160.28,31.01,131.88,1
29.59,57.21,297.1,35.89,27.29,1013.72,46.62,1.89,80.49,12.84,29.07,0
96.86,11.78,4445.71,106.0,92.27,971.19,20.17,0.6,157.72,14.63,100.79,1
32.59,56.73,23.8,39.23,30.4,1001.12,46.51,28.45,170.55,34.1,35.61,0
68.4,26.75,2156.88,78.27,63.2,955.22,34.08,21.9,343.44,33.22,100.92,1
56.87,13.87,1539.24,58.15,48.88,945.17,21.34,4.59,204.7,19.13,84.72,1
97.0,35.21,2941.87,104.34,94.6,984.34,23.78,13.35,349.15,18.4,117.87,1
11.4,62.87,402.42,12.64,2.48,1005.77,64.98,5.81,207.62,10.16,12.48,0
23.15,48.91,236.26,30.72,17.03,1011.88,47.6,0.31,52.2,11.84,23.8,0
29.06,49.79,721.59,33.53,21.32,983.7,42.51,11.75,138.38,18.43,24.71,0
34.12,44.27,425.53,40.63,32.72,963.52,59.77,19.45,285.23,25.43,30.67,0
105.68,5.4,2928.17,109.46,103.83,948.76,34.54,28.62,151.78,36.81,136.36,1
105.9,3.56,4232.19,108.33,99.31,993.43,7.77,23.1,35.9,37.13,129.65,1
90.88,30.47,3641.48,98.4,82.34,962.43,23.75,6.9,34.59,8.16,98.17,1
96.92,7.41,3298.47,106.06,88.05,1007.52,24.11,10.09,85.34,17.07,128.94,1
90.28,36.64,3571.76,92.93,83.09,988.41,32.14,15.62,203.32,17.27,126.38,1
70.78,15.35,1836.7,80.06,67.97,1008.71,30.28,5.74,298.86,18.99,96.53,1
95.13,27.15,3171.82,97.39,92.38,985.33,39.73,24.99,192.14,27.04,113.13,1
52.11,9.79,4972.22,59.73,43.18,1001.74,14.03,5.04,268.59,6.38,63.59,1
40.44,52.76,1127.95,50.08,38.42,963.54,87.78,8.7,232.41,23.16,41.15,0
35.84,61.95,557.54,38.16,28.66,980.24,44.18,17.33,188.68,25.78,40.17,0
25.65,52.37,1483.14,30.56,19.85,941.55,58.89,3.7,77.33,16.09,29.71,0
63.1,30.98,3389.7,67.13,58.3,988.63,11.43,18.74,317.94,25.79,65.16,1
91.07,30.55,3508.37,95.56,86.1,982.7,9.45,28.33,99.26,34.86,92.42,1
15.08,73.61,892.24,22.86,5.57,1000.42,73.92,20.75,91.02,34.42,11.15,0
48.1,18.52,4482.73,55.06,39.35,998.32,30.15,24.38,92.81,39.23,73.86,1
88.41,35.73,2864.12,98.13,79.63,990.21,8.14,13.15,34.45,22.43,97.56,1
41.95,66.24,128.59,44.62,37.29,944.53,61.82,10.96,179.52,24.73,43.06,0
25.2,91.4,810.72,31.09,23.24,1012.24,76.0,9.86,117.91,22.8,27.25,0
80.03,32.96,4263.43,85.07,70.05,941.44,4.37,19.81,187.9,27.97,112.47,1
87.91,2.73,2408.21,97.18,85.6,1004.26,14.04,15.56,163.12,29.67,94.05,1
60.85,13.5,4357.94,61.94,55.21,978.35,35.46,14.17,187.13,17.32,84.36,1
68.21,23.3,2429.74,78.12,64.83,1005.44,27.82,3.02,107.16,16.3,83.0,1
70.83,29.14,1537.76,76.14,65.23,977.21,15.79,20.2,293.45,24.84,90.53,1
97.13,22.46,2041.91,103.76,93.39,991.76,6.29,21.76,192.31,22.22,118.94,1
113.55,31.66,4949.89,117.79,104.48,969.06,28.54,5.89,75.04,17.69,129.01,1
63.9,12.02,2619.3,72.57,54.18,999.49,23.97,22.79,324.65,36.74,61.5,1
37.27,54.18,818.51,43.33,32.58,960.33,44.66,26.38,39.4,29.63,33.33,0
30.66,72.24,1027.49,37.62,29.03,997.55,62.82,5.24,264.04,13.25,29.1,0
46.65,57.55,1053.97,53.49,39.68,955.47,68.6,13.56,244.24,24.8,48.39,0
60.82,27.86,1631.76,65.1,56.43,997.77,29.13,26.29,26.23,31.26,96.17,1
52.95,13.72,3290.21,54.63,43.08,963.49,10.3,14.62,324.54,16.82,81.07,1
48.33,24.93,2248.09,56.6,46.52,962.29,38.48,24.46,113.87,30.34,56.11,1
19.75,66.79,64.45,23.36,17.68,1004.92,47.91,6.47,266.72,13.32,15.41,0
48.48,40.25,543.66,57.12,41.19,1005.1,94.9,1.92,99.72,13.05,49.21,0
39.91,75.73,1007.42,46.38,32.08,995.31,91.92,1.78,189.25,4.76,38.97,0
28.79,63.22,320.18,32.97,23.55,1013.91,68.51,29.17,350.04,41.4,25.62,0
85.31,27.18,1717.0,91.66,81.82,952.5,13.76,4.94,219.88,12.47,111.06,1
25.96,45.18,329.65,32.77,22.17,961.55,73.13,25.95,106.68,39.51,22.57,0
38.29,52.12,15.1,45.65,34.25,963.52,75.53,9.47,165.02,17.96,36.81,0
56.26,7.71,2341.26,64.66,53.23,964.42,18.42,1.2,243.37,7.91,66.28,1
19.8,91.45,1089.69,22.24,11.15,966.24,44.05,7.23,160.27,11.53,21.64,0
68.22,29.62,3559.9,77.72,66.63,995.76,20.21,15.16,327.87,16.76,78.5,1
61.29,31.19,3707.45,65.99,56.62,961.66,37.64,3.2,312.29,8.78,90.08,1
32.08,47.63,657.61,40.82,24.35,962.87,50.49,27.66,52.85,33.87,28.33,0
61.74,9.9,2499.98,64.73,60.71,985.63,11.21,27.0,282.58,35.52,61.37,1
71.65,8.51,2233.88,72.91,62.75,955.47,26.26,4.47,339.27,17.37,95.65,1
86.88,24.01,3391.76,93.04,79.52,969.19,11.32,22.11,114.09,29.07,91.92,1
27.99,67.42,578.57,31.92,26.33,944.64,100.0,13.82,85.76,18.54,28.06,0
62.04,13.45,2656.03,71.9,52.99,1016.2,36.04,29.46,3.45,42.56,66.01,1
40.3,84.21,810.38,42.24,34.91,965.38,73.94,1.66,41.64,12.67,40.31,0
49.82,57.63,522.65,51.25,42.95,1008.0,78.5,14.13,345.93,18.74,44.92,0
39.54,65.2,523.49,40.94,30.6,982.4,49.53,8.56,140.8,11.07,40.56,0
121.5,7.49,1907.9,124.45,112.57,958.26,2.83,21.79,139.44,26.16,130.47,1
20.78,63.83,890.68,26.99,16.1,955.47,67.54,3.33,96.0,5.19,16.61,0
21.81,83.63,873.25,27.36,18.67,995.6,71.28,18.84,59.06,32.39,24.61,0
52.24,24.11,4528.42,56.39,48.93,1017.19,7.07,28.44,183.16,37.62,86.88,1
34.42,62.58,301.8,36.22,26.52,954.65,40.38,13.62,260.35,26.57,33.86,0
31.76,67.72,436.18,34.86,22.39,949.23,69.66,13.63,198.29,25.93,30.5,0
28.48,93.2,145.86,31.14,26.83,970.97,77.61,14.87,12.76,17.17,24.32,0
38.09,76.39,443.01,45.8,36.96,971.5,49.56,12.47,289.25,19.12,37.69,0
42.32,89.77,642.15,50.34,33.92,1004.5,44.1,13.42,335.37,28.01,43.98,0
14.74,49.83,1446.04,22.74,10.26,977.51,72.1,13.9,158.54,17.4,18.78,0
62.43,22.87,3704.81,72.15,58.94,945.0,19.75,29.94,131.93,30.7,63.4,1
